itemCollection_SLDF_Mech_light_lvl-0,,,
mechdef_commando_COM-1B,Mech,1,1
mechdef_commando_COM-2D,Mech,1,1
mechdef_firestarter_FS9-H,Mech,1,1
mechdef_flea_FLE-15,Mech,1,1
mechdef_flea_FLE-4,Mech,1,1
mechdef_javelin_JVN-10F,Mech,1,1
mechdef_javelin_JVN-10N,Mech,1,1
mechdef_jenner_JR7-D,Mech,1,1
mechdef_locust_LCT-1E,Mech,1,1
mechdef_locust_LCT-1M,Mech,1,1
mechdef_locust_LCT-1S,Mech,1,1
mechdef_locust_LCT-1V,Mech,1,1
mechdef_panther_PNT-9R,Mech,1,1
mechdef_raven_RVN-3X,Mech,1,1
mechdef_spider_SDR-5K,Mech,1,1
mechdef_spider_SDR-5V,Mech,1,1
mechdef_urbanmech_UM-R60L,Mech,1,1
mechdef_urbanmech_UM-R60,Mech,1,1
mechdef_urbanmech_UM-R90,Mech,1,1
